t,t_sec,p_base_x,p_base_y,p_base_z,q_base_x,q_base_y,q_base_z,q_base_w,v_base_x,v_base_y,v_base_z,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11
1.814000000000000000e+03,9.070000000000000284e+00,-8.835946355560307941e-01,-1.906330677784122685e+00,6.431156205151813410e-01,1.343551577186199129e-03,2.398875880613195177e-03,-4.788393403139232229e-01,8.804781783005646290e-01,5.122742772554018664e-01,-7.404193730175242516e-01,1.122210535456861086e-01,-1.075259999999999966e-01,1.095089999999999897e+00,-1.853639999999999954e+00,4.898410000000000264e-02,5.560829999999999940e-01,-1.263269999999999893e+00,-9.270259999999999612e-02,5.974559999999999871e-01,-1.288470000000000004e+00,6.349799999999999889e-02,1.086500000000000021e+00,-1.814200000000000035e+00
1.815000000000000000e+03,9.075000000000001066e+00,-8.810333250453360465e-01,-1.910009561028384706e+00,6.436629844626022834e-01,1.162363265153275446e-03,2.526007811690995485e-03,-4.790674514970549858e-01,8.803539862716457387e-01,5.122536156747289349e-01,-7.311324865309556387e-01,1.067242272089198724e-01,-1.074380000000000057e-01,1.078929999999999945e+00,-1.853189999999999893e+00,4.947089999999999821e-02,5.612160000000000482e-01,-1.262219999999999898e+00,-9.283529999999999560e-02,6.028540000000000010e-01,-1.287579999999999947e+00,6.464839999999999476e-02,1.072079999999999922e+00,-1.816470000000000029e+00
1.816000000000000000e+03,9.080000000000000071e+00,-8.784737971323984818e-01,-1.913642346877722167e+00,6.441691648840478512e-01,1.020507851945257321e-03,2.610251303809353173e-03,-4.793459490225877029e-01,8.802023076200010676e-01,5.115603210964916325e-01,-7.219807013521927219e-01,9.574772111938283092e-02,-1.071280000000000010e-01,1.051809999999999912e+00,-1.850759999999999961e+00,4.978060000000000124e-02,5.690039999999999543e-01,-1.260380000000000056e+00,-9.296809999999999796e-02,6.109520000000000506e-01,-1.286030000000000006e+00,6.641840000000000244e-02,1.047830000000000039e+00,-1.817600000000000104e+00
1.817000000000000000e+03,9.085000000000000853e+00,-8.759228244661576568e-01,-1.917227973682354314e+00,6.446216773551635137e-01,8.604746825355454043e-04,2.750129705768983215e-03,-4.796171181883749912e-01,8.800543235179779655e-01,5.088323128126944761e-01,-7.122687847690639673e-01,8.525721576611472452e-02,-1.069950000000000068e-01,1.033139999999999947e+00,-1.848340000000000094e+00,5.013460000000000139e-02,5.737830000000000430e-01,-1.258979999999999988e+00,-9.314509999999999457e-02,6.161739999999999995e-01,-1.284890000000000088e+00,6.756890000000000118e-02,1.029910000000000103e+00,-1.816659999999999942e+00
1.818000000000000000e+03,9.089999999999999858e+00,-8.733854521896140533e-01,-1.920764191367754004e+00,6.450234706799233830e-01,6.918273381107170519e-04,2.880350661530016367e-03,-4.799028345260311634e-01,8.798982841220721607e-01,5.061202454722846245e-01,-7.022168624700911854e-01,7.546000833432629784e-02,-1.067739999999999939e-01,9.971609999999999641e-01,-1.842270000000000074e+00,5.044440000000000035e-02,5.804639999999999800e-01,-1.256920000000000037e+00,-9.345480000000000453e-02,6.251120000000000010e-01,-1.282820000000000071e+00,6.991410000000000680e-02,9.963210000000000122e-01,-1.812610000000000054e+00
1.819000000000000000e+03,9.095000000000000639e+00,-8.708543524885072884e-01,-1.924249331463429913e+00,6.453762952517013707e-01,5.147350277150150675e-04,3.084297206066391114e-03,-4.801879419770008206e-01,8.797421545945002253e-01,5.063242197083174245e-01,-6.918384302014259912e-01,6.566960742382463301e-02,-1.066409999999999997e-01,9.865859999999999630e-01,-1.839879999999999960e+00,5.062139999999999695e-02,5.837830000000000519e-01,-1.255929999999999991e+00,-9.349910000000000165e-02,6.276340000000000252e-01,-1.282229999999999981e+00,7.053360000000000185e-02,9.867629999999999457e-01,-1.810929999999999929e+00
1.820000000000000000e+03,9.099999999999999645e+00,-8.683256415246942694e-01,-1.927680564206818881e+00,6.456832784960269134e-01,3.324199110733400109e-04,3.250596217217250391e-03,-4.804670868806899531e-01,8.795892209308298071e-01,5.051645085254548029e-01,-6.806534461898751109e-01,5.712348573815419217e-02,-1.061099999999999960e-01,9.406550000000000189e-01,-1.828480000000000105e+00,5.132939999999999725e-02,5.931640000000000246e-01,-1.253900000000000015e+00,-9.407429999999999959e-02,6.378559999999999786e-01,-1.280019999999999936e+00,7.363110000000000488e-02,9.442390000000000505e-01,-1.801230000000000109e+00
1.821000000000000000e+03,9.105000000000000426e+00,-8.658050970663192514e-01,-1.931056319763924778e+00,6.459434386651906612e-01,1.386828361921203995e-04,3.458594701331421488e-03,-4.807785639756787521e-01,8.794182664371558156e-01,5.030581529998696677e-01,-6.696476014792914766e-01,4.694052246340015694e-02,-1.052249999999999991e-01,9.165830000000000366e-01,-1.821139999999999981e+00,5.177190000000000264e-02,5.977660000000000196e-01,-1.253209999999999935e+00,-9.442830000000000668e-02,6.429439999999999600e-01,-1.279050000000000020e+00,7.513559999999999683e-02,9.217159999999999798e-01,-1.794300000000000006e+00
1.822000000000000000e+03,9.109999999999999432e+00,-8.632955302950305887e-01,-1.934378892977336895e+00,6.461412604586590502e-01,-6.293096923316151214e-05,3.709691468184516533e-03,-4.811345751301800977e-01,8.792225263693431714e-01,5.007735766833284474e-01,-6.593807132405951066e-01,3.218824804060047701e-02,-1.040299999999999975e-01,8.783959999999999546e-01,-1.807600000000000096e+00,5.252409999999999718e-02,6.047129999999999450e-01,-1.252469999999999972e+00,-9.487080000000000513e-02,6.505109999999999504e-01,-1.277700000000000058e+00,7.756929999999999381e-02,8.861839999999999717e-01,-1.781849999999999934e+00
1.823000000000000000e+03,9.115000000000000213e+00,-8.607908900879754910e-01,-1.937652030329567454e+00,6.462800745921376544e-01,-2.795669436718612203e-04,3.971260948555472778e-03,-4.814656660283363476e-01,8.790400783791249006e-01,5.010881823422147496e-01,-6.498733842453802145e-01,2.333717021136547803e-02,-1.026590000000000003e-01,8.521560000000000246e-01,-1.796650000000000080e+00,5.301079999999999681e-02,6.090940000000000243e-01,-1.252110000000000056e+00,-9.513629999999999309e-02,6.555560000000000276e-01,-1.276920000000000055e+00,7.885250000000000592e-02,8.620229999999999837e-01,-1.771879999999999900e+00
1.824000000000000000e+03,9.120000000000000995e+00,-8.582865568836087755e-01,-1.940882357851906104e+00,6.463653850030988135e-01,-4.970136528740417550e-04,4.234187792195728654e-03,-4.818618588909708289e-01,8.788216369715715626e-01,5.006503341984954725e-01,-6.422567531398670759e-01,1.078688296923646477e-02,-1.008440000000000031e-01,8.247649999999999704e-01,-1.783970000000000056e+00,5.345330000000000220e-02,6.134739999999999638e-01,-1.251870000000000038e+00,-9.549030000000000018e-02,6.602900000000000436e-01,-1.276310000000000056e+00,8.018000000000000127e-02,8.374209999999999710e-01,-1.760490000000000110e+00
1.825000000000000000e+03,9.125000000000000000e+00,-8.557952163507636101e-01,-1.944073773315357467e+00,6.463792041174637459e-01,-6.571999502806538836e-04,4.554301984567373125e-03,-4.821905839768201307e-01,8.786396093836409404e-01,4.958908150938441395e-01,-6.343089690190577556e-01,-5.258629253712429445e-03,-9.779129999999999767e-02,7.831709999999999505e-01,-1.761710000000000109e+00,5.385159999999999947e-02,6.199789999999999468e-01,-1.251589999999999980e+00,-9.615400000000000336e-02,6.675470000000000015e-01,-1.275600000000000067e+00,8.203850000000000031e-02,7.977290000000000214e-01,-1.740539999999999976e+00
1.826000000000000000e+03,9.130000000000000782e+00,-8.533162425038782750e-01,-1.947227091275204325e+00,6.463246800391361235e-01,-8.551689812687116943e-04,4.824258775097295046e-03,-4.825652158101443323e-01,8.784322988913138008e-01,4.957039514635476762e-01,-6.270176141627125110e-01,-1.655108467756986890e-02,-9.451679999999999804e-02,7.402929999999999788e-01,-1.734480000000000022e+00,5.429409999999999792e-02,6.267490000000000006e-01,-1.251319999999999988e+00,-9.681779999999999553e-02,6.748480000000000034e-01,-1.275069999999999926e+00,8.394119999999999360e-02,7.587890000000000468e-01,-1.716239999999999988e+00
1.827000000000000000e+03,9.134999999999999787e+00,-8.508368984295486825e-01,-1.950343392319185964e+00,6.462189332193720714e-01,-9.894694944299440176e-04,5.109226078252069453e-03,-4.829114243213641910e-01,8.782402684066573650e-01,4.960388573904627174e-01,-6.195030829297319963e-01,-2.574762691410955109e-02,-9.150790000000000313e-02,7.115749999999999575e-01,-1.714159999999999906e+00,5.447110000000000146e-02,6.314400000000000013e-01,-1.251149999999999984e+00,-9.721599999999999686e-02,6.798480000000000079e-01,-1.274790000000000090e+00,8.500320000000000098e-02,7.331250000000000266e-01,-1.698159999999999892e+00
1.828000000000000000e+03,9.140000000000000568e+00,-8.483625608331174517e-01,-1.953423413257632246e+00,6.460538730237807004e-01,-1.134330949256074153e-03,5.366404854565052368e-03,-4.833121385391439540e-01,8.780181021852789813e-01,4.937006536174272098e-01,-6.125048745085278634e-01,-4.027622614347319691e-02,-8.712720000000000187e-02,6.687859999999999916e-01,-1.680960000000000010e+00,5.478079999999999755e-02,6.384309999999999707e-01,-1.251039999999999930e+00,-9.818949999999999900e-02,6.873270000000000213e-01,-1.274270000000000014e+00,8.664040000000000630e-02,6.931230000000000446e-01,-1.668090000000000073e+00
1.829000000000000000e+03,9.144999999999999574e+00,-8.458891568871906852e-01,-1.956466657813796584e+00,6.458383769294615551e-01,-1.283356862734822855e-03,5.614948658749763753e-03,-4.836851475036343939e-01,8.778109132741488407e-01,4.956662242527855033e-01,-6.047930392916550657e-01,-4.592242797136306121e-02,-8.402969999999999884e-02,6.405549999999999855e-01,-1.657289999999999930e+00,5.509060000000000346e-02,6.428120000000000500e-01,-1.251069999999999904e+00,-9.880899999999999406e-02,6.922380000000000200e-01,-1.273910000000000098e+00,8.752540000000000320e-02,6.671049999999999480e-01,-1.646919999999999940e+00
1.830000000000000000e+03,9.150000000000000355e+00,-8.434063802222350192e-01,-1.959476784410390415e+00,6.455756134028906024e-01,-1.468401608790681099e-03,5.861357093815538002e-03,-4.841071306604912139e-01,8.775763615580615129e-01,4.974489833773179659e-01,-5.992573383646723206e-01,-5.918324269474903310e-02,-8.079949999999999632e-02,6.121910000000000407e-01,-1.632279999999999953e+00,5.526760000000000006e-02,6.471919999999999895e-01,-1.251130000000000075e+00,-9.947280000000000011e-02,6.971060000000000034e-01,-1.273689999999999989e+00,8.867590000000000194e-02,6.409970000000000390e-01,-1.624290000000000012e+00
1.831000000000000000e+03,9.154999999999999361e+00,-8.409189837342415652e-01,-1.962461581707120040e+00,6.452496124519432330e-01,-1.584269197603857017e-03,5.979111645658827245e-03,-4.845288015647869484e-01,8.773426222413425180e-01,4.975123198100131483e-01,-5.946610053780615468e-01,-7.121720852710648753e-02,-7.557809999999999528e-02,5.724989999999999801e-01,-1.592819999999999903e+00,5.535609999999999836e-02,6.540070000000000050e-01,-1.251179999999999959e+00,-1.005790000000000017e-01,7.046280000000000321e-01,-1.273689999999999989e+00,8.982640000000000069e-02,6.038280000000000314e-01,-1.588989999999999903e+00
1.832000000000000000e+03,9.160000000000000142e+00,-8.384264772490752637e-01,-1.965421118000326706e+00,6.448711069930206374e-01,-1.718249152081698398e-03,6.140991980680260247e-03,-4.849367506709981179e-01,8.771158302744764823e-01,4.994938993889964651e-01,-5.891532603020865899e-01,-8.018518308734517985e-02,-7.079910000000000370e-02,5.353740000000000165e-01,-1.553449999999999998e+00,5.566580000000000139e-02,6.609099999999999975e-01,-1.251230000000000064e+00,-1.014639999999999986e-01,7.124599999999999822e-01,-1.273800000000000043e+00,9.071139999999999759e-02,5.682070000000000176e-01,-1.552310000000000079e+00
1.833000000000000000e+03,9.165000000000000924e+00,-8.359185625284049070e-01,-1.968358746906909262e+00,6.444400823347696816e-01,-1.865389746380558336e-03,6.178162891988017366e-03,-4.853029365216925406e-01,8.769127131361944549e-01,5.036737284838749273e-01,-5.858974847049217560e-01,-9.222494460121005710e-02,-6.774589999999999779e-02,5.115680000000000227e-01,-1.527130000000000098e+00,5.619679999999999814e-02,6.655560000000000365e-01,-1.251400000000000068e+00,-1.018180000000000057e-01,7.178149999999999809e-01,-1.273830000000000018e+00,9.071139999999999759e-02,5.466579999999999773e-01,-1.527910000000000101e+00
1.834000000000000000e+03,9.169999999999999929e+00,-8.333981731191134612e-01,-1.971291422912207603e+00,6.439633738752865710e-01,-2.013200666799128211e-03,6.215997173589556807e-03,-4.857034532572507834e-01,8.766903443795193152e-01,5.044833414011722361e-01,-5.871714160178470587e-01,-9.845841527638832247e-02,-6.283420000000000671e-02,4.785579999999999834e-01,-1.488760000000000083e+00,5.655079999999999829e-02,6.729009999999999714e-01,-1.251730000000000009e+00,-1.029240000000000016e-01,7.260450000000000514e-01,-1.273859999999999992e+00,9.097689999999999944e-02,5.163470000000000004e-01,-1.491859999999999964e+00
1.835000000000000000e+03,9.175000000000000711e+00,-8.308651822699114620e-01,-1.974220711096426273e+00,6.434698321361136397e-01,-2.126040173584136262e-03,6.227279969971067503e-03,-4.860617199784683096e-01,8.764914154405702984e-01,5.087144080350659570e-01,-5.845428820717745166e-01,-9.895845222049728940e-02,-6.004650000000000265e-02,4.593539999999999845e-01,-1.464059999999999917e+00,5.672780000000000183e-02,6.777239999999999931e-01,-1.251919999999999922e+00,-1.038089999999999985e-01,7.316200000000000481e-01,-1.273970000000000047e+00,9.106540000000000468e-02,4.973199999999999843e-01,-1.468480000000000008e+00
1.836000000000000000e+03,9.179999999999999716e+00,-8.283060024356488915e-01,-1.977141628830146880e+00,6.429742594540456269e-01,-2.239465379581968667e-03,6.159368430562282143e-03,-4.863869710232477939e-01,8.763111647276131677e-01,5.149575470859132365e-01,-5.838227962143139882e-01,-9.927064151675503434e-02,-5.588710000000000205e-02,4.324939999999999896e-01,-1.429100000000000037e+00,5.686050000000000132e-02,6.846719999999999473e-01,-1.252059999999999951e+00,-1.050480000000000025e-01,7.400280000000000191e-01,-1.274299999999999988e+00,9.093260000000000232e-02,4.719200000000000061e-01,-1.435359999999999969e+00
1.837000000000000000e+03,9.185000000000000497e+00,-8.257124178517309954e-01,-1.980061531652089757e+00,6.424849460141581758e-01,-2.434775179507649330e-03,6.165616141683608921e-03,-4.867388762819486736e-01,8.761151861458000845e-01,5.224779863639391619e-01,-5.841363914879070807e-01,-9.645496632998079578e-02,-5.278959999999999902e-02,4.167409999999999726e-01,-1.407319999999999904e+00,5.686050000000000132e-02,6.892740000000000533e-01,-1.252140000000000031e+00,-1.060659999999999936e-01,7.455589999999999717e-01,-1.274569999999999981e+00,9.084409999999999707e-02,4.566100000000000159e-01,-1.414430000000000076e+00
1.838000000000000000e+03,9.189999999999999503e+00,-8.230868159295187114e-01,-1.982984285613671016e+00,6.419968296113497397e-01,-2.790263867839575668e-03,6.202897559610225098e-03,-4.870903671651591882e-01,8.759184943454548788e-01,5.277658772846741675e-01,-5.849612950609798245e-01,-9.879187371934763928e-02,-4.854159999999999725e-02,3.966959999999999931e-01,-1.376489999999999991e+00,5.699329999999999674e-02,6.960439999999999960e-01,-1.252170000000000005e+00,-1.074380000000000057e-01,7.540109999999999868e-01,-1.275179999999999980e+00,9.088839999999999419e-02,4.372289999999999788e-01,-1.385159999999999947e+00
1.839000000000000000e+03,9.195000000000000284e+00,-8.204359279585837772e-01,-1.985912088568561273e+00,6.415029880126270623e-01,-3.172835547396903565e-03,6.354709711536640424e-03,-4.873939473300258340e-01,8.757472163342644444e-01,5.325943984728733760e-01,-5.861561361484556310e-01,-9.874517176721320233e-02,-4.712569999999999953e-02,3.908110000000000195e-01,-1.367150000000000087e+00,5.703749999999999792e-02,6.982559999999999878e-01,-1.252170000000000005e+00,-1.079240000000000060e-01,7.567540000000000378e-01,-1.275379999999999958e+00,9.093260000000000232e-02,4.316530000000000089e-01,-1.376230000000000064e+00
1.840000000000000000e+03,9.200000000000001066e+00,-8.177611626970624492e-01,-1.988852265149837040e+00,6.410123231008137967e-01,-3.581179751223308259e-03,6.426872065923920109e-03,-4.876740493567839896e-01,8.755891662663947139e-01,5.373156987977310006e-01,-5.899095620968412002e-01,-9.752079812018173144e-02,-4.212550000000000322e-02,3.714740000000000264e-01,-1.333490000000000064e+00,5.774549999999999822e-02,7.070180000000000353e-01,-1.252520000000000078e+00,-1.096939999999999998e-01,7.676389999999999603e-01,-1.276559999999999917e+00,9.040159999999999862e-02,4.120510000000000006e-01,-1.342729999999999979e+00
1.841000000000000000e+03,9.205000000000000071e+00,-8.150571913801921697e-01,-1.991804954700440389e+00,6.405320662510339824e-01,-3.961935032163056702e-03,6.571504688814550250e-03,-4.879629137226809132e-01,8.754255018334129446e-01,5.442780996750290479e-01,-5.911624306888459968e-01,-9.458255277050697796e-02,-3.973600000000000049e-02,3.644379999999999842e-01,-1.319150000000000045e+00,5.814380000000000243e-02,7.116639999999999633e-01,-1.252739999999999965e+00,-1.105349999999999944e-01,7.728610000000000202e-01,-1.277139999999999942e+00,9.031309999999999338e-02,4.051040000000000196e-01,-1.328489999999999949e+00
